id_tipo_obra,codigo,nombre,descripcion,categoria_general
142,TEXTIL_CORTE_GT0415,Corte Jaspeado Estilo Zaragoza,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Zaragoza, departamento de Chimaltenango.",ARTESANIA
143,TEXTIL_FAJA_GT0415,Faja Artesanal Estilo Zaragoza,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Zaragoza, departamento de Chimaltenango.",ARTESANIA
144,CERAMICA_BARRO_GT0415,Cerámica de Barro Estilo Zaragoza,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Zaragoza, departamento de Chimaltenango.",ARTESANIA
145,MADERA_MASCARA_GT0415,Máscara de Madera Estilo Zaragoza,"Máscara tallada a mano para danzas folklóricas típico del municipio de Zaragoza, departamento de Chimaltenango.",ARTESANIA
146,MADERA_JUGUETE_GT0415,Juguete de Madera Estilo Zaragoza,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Zaragoza, departamento de Chimaltenango.",ARTESANIA
147,JADE_TALLADO_GT0415,Jade Tallado Estilo Zaragoza,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Zaragoza, departamento de Chimaltenango.",ARTESANIA
148,MUSICA_MARIMBA_GT0415,Marimba de Madera Estilo Zaragoza,"Instrumento musical nacional de marimba tallado típico del municipio de Zaragoza, departamento de Chimaltenango.",ARTESANIA
149,PINTURA_CUADRO_GT0415,Pintura Costumbrista Estilo Zaragoza,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Zaragoza, departamento de Chimaltenango.",ARTES_VISUALES
150,CESTERIA_CANASTA_GT0415,Canasta de Mimbre Estilo Zaragoza,"Canastas y artículos de fibra natural tejida típico del municipio de Zaragoza, departamento de Chimaltenango.",ARTESANIA
151,TEXTIL_HUIPIL_GT0416,Huipil Tradicional Estilo El Tejar,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de El Tejar, departamento de Chimaltenango.",ARTESANIA
152,TEXTIL_CORTE_GT0416,Corte Jaspeado Estilo El Tejar,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de El Tejar, departamento de Chimaltenango.",ARTESANIA
153,TEXTIL_FAJA_GT0416,Faja Artesanal Estilo El Tejar,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de El Tejar, departamento de Chimaltenango.",ARTESANIA
154,CERAMICA_BARRO_GT0416,Cerámica de Barro Estilo El Tejar,"Piezas utilitarias y decorativas de barro cocido típico del municipio de El Tejar, departamento de Chimaltenango.",ARTESANIA
155,MADERA_MASCARA_GT0416,Máscara de Madera Estilo El Tejar,"Máscara tallada a mano para danzas folklóricas típico del municipio de El Tejar, departamento de Chimaltenango.",ARTESANIA
156,MADERA_JUGUETE_GT0416,Juguete de Madera Estilo El Tejar,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de El Tejar, departamento de Chimaltenango.",ARTESANIA
157,JADE_TALLADO_GT0416,Jade Tallado Estilo El Tejar,"Piezas de joyería y escultura en piedra de Jade típico del municipio de El Tejar, departamento de Chimaltenango.",ARTESANIA
158,MUSICA_MARIMBA_GT0416,Marimba de Madera Estilo El Tejar,"Instrumento musical nacional de marimba tallado típico del municipio de El Tejar, departamento de Chimaltenango.",ARTESANIA
159,PINTURA_CUADRO_GT0416,Pintura Costumbrista Estilo El Tejar,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de El Tejar, departamento de Chimaltenango.",ARTES_VISUALES
160,CESTERIA_CANASTA_GT0416,Canasta de Mimbre Estilo El Tejar,"Canastas y artículos de fibra natural tejida típico del municipio de El Tejar, departamento de Chimaltenango.",ARTESANIA
161,TEXTIL_HUIPIL_GT0700,Huipil Tradicional Estilo Lago De Atitlan,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Lago De Atitlan, departamento de Sololá.",ARTESANIA
162,TEXTIL_CORTE_GT0700,Corte Jaspeado Estilo Lago De Atitlan,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Lago De Atitlan, departamento de Sololá.",ARTESANIA
163,TEXTIL_FAJA_GT0700,Faja Artesanal Estilo Lago De Atitlan,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Lago De Atitlan, departamento de Sololá.",ARTESANIA
164,CERAMICA_BARRO_GT0700,Cerámica de Barro Estilo Lago De Atitlan,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Lago De Atitlan, departamento de Sololá.",ARTESANIA
165,MADERA_MASCARA_GT0700,Máscara de Madera Estilo Lago De Atitlan,"Máscara tallada a mano para danzas folklóricas típico del municipio de Lago De Atitlan, departamento de Sololá.",ARTESANIA
166,MADERA_JUGUETE_GT0700,Juguete de Madera Estilo Lago De Atitlan,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Lago De Atitlan, departamento de Sololá.",ARTESANIA
167,JADE_TALLADO_GT0700,Jade Tallado Estilo Lago De Atitlan,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Lago De Atitlan, departamento de Sololá.",ARTESANIA
168,MUSICA_MARIMBA_GT0700,Marimba de Madera Estilo Lago De Atitlan,"Instrumento musical nacional de marimba tallado típico del municipio de Lago De Atitlan, departamento de Sololá.",ARTESANIA
169,PINTURA_CUADRO_GT0700,Pintura Costumbrista Estilo Lago De Atitlan,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Lago De Atitlan, departamento de Sololá.",ARTES_VISUALES
170,CESTERIA_CANASTA_GT0700,Canasta de Mimbre Estilo Lago De Atitlan,"Canastas y artículos de fibra natural tejida típico del municipio de Lago De Atitlan, departamento de Sololá.",ARTESANIA
171,TEXTIL_HUIPIL_GT0701,Huipil Tradicional Estilo Sololá,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Sololá, departamento de Sololá.",ARTESANIA
172,TEXTIL_CORTE_GT0701,Corte Jaspeado Estilo Sololá,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Sololá, departamento de Sololá.",ARTESANIA
173,TEXTIL_FAJA_GT0701,Faja Artesanal Estilo Sololá,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Sololá, departamento de Sololá.",ARTESANIA
174,CERAMICA_BARRO_GT0701,Cerámica de Barro Estilo Sololá,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Sololá, departamento de Sololá.",ARTESANIA
175,MADERA_MASCARA_GT0701,Máscara de Madera Estilo Sololá,"Máscara tallada a mano para danzas folklóricas típico del municipio de Sololá, departamento de Sololá.",ARTESANIA
176,MADERA_JUGUETE_GT0701,Juguete de Madera Estilo Sololá,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Sololá, departamento de Sololá.",ARTESANIA
177,JADE_TALLADO_GT0701,Jade Tallado Estilo Sololá,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Sololá, departamento de Sololá.",ARTESANIA
178,MUSICA_MARIMBA_GT0701,Marimba de Madera Estilo Sololá,"Instrumento musical nacional de marimba tallado típico del municipio de Sololá, departamento de Sololá.",ARTESANIA
179,PINTURA_CUADRO_GT0701,Pintura Costumbrista Estilo Sololá,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Sololá, departamento de Sololá.",ARTES_VISUALES
180,CESTERIA_CANASTA_GT0701,Canasta de Mimbre Estilo Sololá,"Canastas y artículos de fibra natural tejida típico del municipio de Sololá, departamento de Sololá.",ARTESANIA
181,TEXTIL_HUIPIL_GT0702,Huipil Tradicional Estilo San José Chacayá,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de San José Chacayá, departamento de Sololá.",ARTESANIA
182,TEXTIL_CORTE_GT0702,Corte Jaspeado Estilo San José Chacayá,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de San José Chacayá, departamento de Sololá.",ARTESANIA
183,TEXTIL_FAJA_GT0702,Faja Artesanal Estilo San José Chacayá,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de San José Chacayá, departamento de Sololá.",ARTESANIA
184,CERAMICA_BARRO_GT0702,Cerámica de Barro Estilo San José Chacayá,"Piezas utilitarias y decorativas de barro cocido típico del municipio de San José Chacayá, departamento de Sololá.",ARTESANIA
185,MADERA_MASCARA_GT0702,Máscara de Madera Estilo San José Chacayá,"Máscara tallada a mano para danzas folklóricas típico del municipio de San José Chacayá, departamento de Sololá.",ARTESANIA
186,MADERA_JUGUETE_GT0702,Juguete de Madera Estilo San José Chacayá,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de San José Chacayá, departamento de Sololá.",ARTESANIA
187,JADE_TALLADO_GT0702,Jade Tallado Estilo San José Chacayá,"Piezas de joyería y escultura en piedra de Jade típico del municipio de San José Chacayá, departamento de Sololá.",ARTESANIA
188,MUSICA_MARIMBA_GT0702,Marimba de Madera Estilo San José Chacayá,"Instrumento musical nacional de marimba tallado típico del municipio de San José Chacayá, departamento de Sololá.",ARTESANIA
189,PINTURA_CUADRO_GT0702,Pintura Costumbrista Estilo San José Chacayá,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de San José Chacayá, departamento de Sololá.",ARTES_VISUALES
190,CESTERIA_CANASTA_GT0702,Canasta de Mimbre Estilo San José Chacayá,"Canastas y artículos de fibra natural tejida típico del municipio de San José Chacayá, departamento de Sololá.",ARTESANIA
191,TEXTIL_HUIPIL_GT0703,Huipil Tradicional Estilo Santa María Visitación,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Santa María Visitación, departamento de Sololá.",ARTESANIA
192,TEXTIL_CORTE_GT0703,Corte Jaspeado Estilo Santa María Visitación,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Santa María Visitación, departamento de Sololá.",ARTESANIA
193,TEXTIL_FAJA_GT0703,Faja Artesanal Estilo Santa María Visitación,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Santa María Visitación, departamento de Sololá.",ARTESANIA
194,CERAMICA_BARRO_GT0703,Cerámica de Barro Estilo Santa María Visitación,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Santa María Visitación, departamento de Sololá.",ARTESANIA
195,MADERA_MASCARA_GT0703,Máscara de Madera Estilo Santa María Visitación,"Máscara tallada a mano para danzas folklóricas típico del municipio de Santa María Visitación, departamento de Sololá.",ARTESANIA
196,MADERA_JUGUETE_GT0703,Juguete de Madera Estilo Santa María Visitación,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Santa María Visitación, departamento de Sololá.",ARTESANIA
197,JADE_TALLADO_GT0703,Jade Tallado Estilo Santa María Visitación,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Santa María Visitación, departamento de Sololá.",ARTESANIA
198,MUSICA_MARIMBA_GT0703,Marimba de Madera Estilo Santa María Visitación,"Instrumento musical nacional de marimba tallado típico del municipio de Santa María Visitación, departamento de Sololá.",ARTESANIA
199,PINTURA_CUADRO_GT0703,Pintura Costumbrista Estilo Santa María Visitación,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Santa María Visitación, departamento de Sololá.",ARTES_VISUALES
200,CESTERIA_CANASTA_GT0703,Canasta de Mimbre Estilo Santa María Visitación,"Canastas y artículos de fibra natural tejida típico del municipio de Santa María Visitación, departamento de Sololá.",ARTESANIA
201,TEXTIL_HUIPIL_GT0704,Huipil Tradicional Estilo Santa Lucía Utatlán,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Santa Lucía Utatlán, departamento de Sololá.",ARTESANIA
202,TEXTIL_CORTE_GT0704,Corte Jaspeado Estilo Santa Lucía Utatlán,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Santa Lucía Utatlán, departamento de Sololá.",ARTESANIA
203,TEXTIL_FAJA_GT0704,Faja Artesanal Estilo Santa Lucía Utatlán,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Santa Lucía Utatlán, departamento de Sololá.",ARTESANIA
204,CERAMICA_BARRO_GT0704,Cerámica de Barro Estilo Santa Lucía Utatlán,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Santa Lucía Utatlán, departamento de Sololá.",ARTESANIA
205,MADERA_MASCARA_GT0704,Máscara de Madera Estilo Santa Lucía Utatlán,"Máscara tallada a mano para danzas folklóricas típico del municipio de Santa Lucía Utatlán, departamento de Sololá.",ARTESANIA
206,MADERA_JUGUETE_GT0704,Juguete de Madera Estilo Santa Lucía Utatlán,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Santa Lucía Utatlán, departamento de Sololá.",ARTESANIA
207,JADE_TALLADO_GT0704,Jade Tallado Estilo Santa Lucía Utatlán,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Santa Lucía Utatlán, departamento de Sololá.",ARTESANIA
208,MUSICA_MARIMBA_GT0704,Marimba de Madera Estilo Santa Lucía Utatlán,"Instrumento musical nacional de marimba tallado típico del municipio de Santa Lucía Utatlán, departamento de Sololá.",ARTESANIA
209,PINTURA_CUADRO_GT0704,Pintura Costumbrista Estilo Santa Lucía Utatlán,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Santa Lucía Utatlán, departamento de Sololá.",ARTES_VISUALES
210,CESTERIA_CANASTA_GT0704,Canasta de Mimbre Estilo Santa Lucía Utatlán,"Canastas y artículos de fibra natural tejida típico del municipio de Santa Lucía Utatlán, departamento de Sololá.",ARTESANIA
211,TEXTIL_HUIPIL_GT0705,Huipil Tradicional Estilo Nahualá,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Nahualá, departamento de Sololá.",ARTESANIA
212,TEXTIL_CORTE_GT0705,Corte Jaspeado Estilo Nahualá,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Nahualá, departamento de Sololá.",ARTESANIA
213,TEXTIL_FAJA_GT0705,Faja Artesanal Estilo Nahualá,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Nahualá, departamento de Sololá.",ARTESANIA
214,CERAMICA_BARRO_GT0705,Cerámica de Barro Estilo Nahualá,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Nahualá, departamento de Sololá.",ARTESANIA
215,MADERA_MASCARA_GT0705,Máscara de Madera Estilo Nahualá,"Máscara tallada a mano para danzas folklóricas típico del municipio de Nahualá, departamento de Sololá.",ARTESANIA
216,MADERA_JUGUETE_GT0705,Juguete de Madera Estilo Nahualá,"Juguete tradicional tallado y pintado (trompos, yoyos, carros) típico del municipio de Nahualá, departamento de Sololá.",ARTESANIA
217,JADE_TALLADO_GT0705,Jade Tallado Estilo Nahualá,"Piezas de joyería y escultura en piedra de Jade típico del municipio de Nahualá, departamento de Sololá.",ARTESANIA
218,MUSICA_MARIMBA_GT0705,Marimba de Madera Estilo Nahualá,"Instrumento musical nacional de marimba tallado típico del municipio de Nahualá, departamento de Sololá.",ARTESANIA
219,PINTURA_CUADRO_GT0705,Pintura Costumbrista Estilo Nahualá,"Cuadro pictórico que retrata la vida y costumbres mayas típico del municipio de Nahualá, departamento de Sololá.",ARTES_VISUALES
220,CESTERIA_CANASTA_GT0705,Canasta de Mimbre Estilo Nahualá,"Canastas y artículos de fibra natural tejida típico del municipio de Nahualá, departamento de Sololá.",ARTESANIA
221,TEXTIL_HUIPIL_GT0706,Huipil Tradicional Estilo Santa Catarina Ixtahuacán,"Prenda textil tradicional femenina tejida y brocada a mano típico del municipio de Santa Catarina Ixtahuacán, departamento de Sololá.",ARTESANIA
222,TEXTIL_CORTE_GT0706,Corte Jaspeado Estilo Santa Catarina Ixtahuacán,"Prenda textil inferior tejida con técnica de Jaspe típico del municipio de Santa Catarina Ixtahuacán, departamento de Sololá.",ARTESANIA
223,TEXTIL_FAJA_GT0706,Faja Artesanal Estilo Santa Catarina Ixtahuacán,"Faja tejida para sujetar el corte con motivos geométricos típico del municipio de Santa Catarina Ixtahuacán, departamento de Sololá.",ARTESANIA
224,CERAMICA_BARRO_GT0706,Cerámica de Barro Estilo Santa Catarina Ixtahuacán,"Piezas utilitarias y decorativas de barro cocido típico del municipio de Santa Catarina Ixtahuacán, departamento de Sololá.",ARTESANIA
225,MADERA_MASCARA_GT0706,Máscara de Madera Estilo Santa Catarina Ixtahuacán,"Máscara tallada a mano para danzas folklóricas típico del municipio de Santa Catarina Ixtahuacán, departamento de Sololá.",ARTESANIA
